feature,class_label
"[-7.38038635e+02  1.08881531e+02 -2.15447922e+01  8.46442986e+00
 -5.37924719e+00  9.56154251e+00 -1.10725317e+01  1.47765028e+00
 -1.42919855e+01 -1.12521963e+01 -1.89884453e+01 -1.08363771e+01
 -5.64743280e+00 -7.37581110e+00 -8.20941162e+00 -6.97113228e+00
 -6.46772146e+00 -5.84600353e+00 -7.57147360e+00 -3.86714935e+00
 -6.65405703e+00 -3.73053336e+00 -7.73246622e+00 -1.69338500e+00
 -6.61904240e+00 -2.51138997e+00 -8.08727741e+00 -2.13977265e+00
 -5.55141211e+00 -1.86424839e+00 -5.64519072e+00 -2.40128756e+00
 -4.73918009e+00 -2.28624725e+00 -4.82958031e+00 -7.93937504e-01
 -4.12578630e+00 -1.68157470e+00 -3.80959558e+00 -4.18957621e-01]",0
"[-7.34652710e+02  1.12281815e+02 -2.18124714e+01  8.09551525e+00
 -7.16893196e+00  8.28479385e+00 -1.05610924e+01  5.63246787e-01
 -1.48567038e+01 -1.17092190e+01 -1.95715294e+01 -1.08758507e+01
 -6.06507730e+00 -7.15221548e+00 -7.25331068e+00 -5.97598648e+00
 -6.08866596e+00 -4.96706390e+00 -6.48383808e+00 -3.73572803e+00
 -6.24996090e+00 -3.85562634e+00 -7.80615377e+00 -1.18221128e+00
 -5.97010422e+00 -1.95618761e+00 -6.87139702e+00 -1.03183198e+00
 -5.00395393e+00 -1.58287275e+00 -4.90001011e+00 -1.74146187e+00
 -4.05941820e+00 -2.00034118e+00 -4.63257837e+00 -1.70639336e-01
 -4.02816677e+00 -1.44192672e+00 -3.68408346e+00 -3.08462828e-01]",0
"[-7.40399231e+02  1.08877548e+02 -2.12108097e+01  6.74030447e+00
 -6.23654842e+00  9.44812393e+00 -1.14743567e+01  4.54650432e-01
 -1.53487015e+01 -1.13828993e+01 -1.77520199e+01 -1.04894972e+01
 -6.52281237e+00 -6.74415064e+00 -7.81727123e+00 -6.48304749e+00
 -5.21234465e+00 -4.75545216e+00 -7.03567696e+00 -4.14163542e+00
 -6.53196716e+00 -3.39313483e+00 -7.79869461e+00 -1.56283569e+00
 -6.60558033e+00 -2.32143593e+00 -7.48100471e+00 -1.80307317e+00
 -4.77861929e+00 -1.40045738e+00 -5.36439991e+00 -1.91760290e+00
 -3.94948912e+00 -1.91984141e+00 -4.06308174e+00 -8.80134165e-01
 -3.08300614e+00 -7.70581365e-01 -3.11058974e+00 -8.19746330e-02]",0
"[-7.4017542e+02  1.0850996e+02 -2.2808146e+01  5.5448017e+00
 -7.3981595e+00  9.1676645e+00 -1.1405118e+01  1.4528306e+00
 -1.3244372e+01 -1.1490605e+01 -1.8805922e+01 -1.0806750e+01
 -5.1096373e+00 -4.2853613e+00 -5.8647957e+00 -5.4284887e+00
 -4.9824901e+00 -4.2616200e+00 -5.6053948e+00 -3.2625000e+00
 -6.7418747e+00 -4.1186523e+00 -7.8071508e+00 -7.6672047e-01
 -6.5272112e+00 -2.5542412e+00 -7.2967978e+00 -1.4824699e+00
 -4.4058647e+00 -1.4551007e+00 -5.5230055e+00 -2.4586115e+00
 -4.5073981e+00 -2.9346359e+00 -4.5063715e+00 -5.4706961e-01
 -4.0673771e+00 -1.6469406e+00 -3.3327079e+00  4.6714064e-01]",0
"[-7.4202435e+02  1.0918585e+02 -1.9449100e+01  7.0606136e+00
 -6.1477261e+00  9.5634642e+00 -1.2060318e+01  1.7702055e+00
 -1.3439608e+01 -1.1897925e+01 -1.7990789e+01 -1.0895777e+01
 -5.6246867e+00 -5.2502742e+00 -7.4328270e+00 -7.3420095e+00
 -5.9718332e+00 -4.5898867e+00 -6.1408005e+00 -3.6824737e+00
 -6.6518550e+00 -3.5845628e+00 -8.8630667e+00 -1.6875163e+00
 -5.7165341e+00 -2.2710884e+00 -7.8226318e+00 -1.5660731e+00
 -4.5008793e+00 -1.1728345e+00 -5.3667908e+00 -1.9093088e+00
 -4.3014455e+00 -2.1154637e+00 -4.3883686e+00 -2.3013893e-01
 -3.4037893e+00 -1.3609951e+00 -4.1573114e+00 -1.7716071e-02]",0
"[-7.41191467e+02  1.07492714e+02 -2.16238213e+01  6.81209946e+00
 -7.59716797e+00  8.07879257e+00 -1.36366701e+01 -4.06847447e-01
 -1.62423477e+01 -1.35530109e+01 -1.90322247e+01 -1.12854319e+01
 -6.17189455e+00 -5.79610872e+00 -7.32682228e+00 -6.89549541e+00
 -6.27413464e+00 -5.36148930e+00 -6.59940052e+00 -5.00091600e+00
 -7.23191452e+00 -4.35523653e+00 -8.55786228e+00 -1.94712937e+00
 -6.57354879e+00 -2.45919967e+00 -7.71770239e+00 -2.36594701e+00
 -5.45561981e+00 -1.32236946e+00 -5.07556343e+00 -2.05403757e+00
 -4.90549040e+00 -2.19052458e+00 -4.04487991e+00 -8.43717396e-01
 -4.13061857e+00 -2.21453261e+00 -4.14852858e+00 -3.03831697e-02]",0
"[-7.45539978e+02  1.08990395e+02 -1.94898357e+01  8.05661583e+00
 -4.55991745e+00  9.63725090e+00 -9.04977798e+00  2.20696783e+00
 -1.26065922e+01 -1.12313671e+01 -1.85210419e+01 -1.09018002e+01
 -5.56052589e+00 -5.22187996e+00 -7.87995148e+00 -7.99434471e+00
 -6.39192009e+00 -4.87079382e+00 -6.31149244e+00 -2.66863823e+00
 -5.86639738e+00 -3.37076902e+00 -7.67741251e+00 -1.55871320e+00
 -6.64067411e+00 -2.41541696e+00 -7.32815075e+00 -1.63672173e+00
 -4.92626762e+00 -1.48825026e+00 -5.20336294e+00 -1.63568640e+00
 -4.08850765e+00 -2.62240624e+00 -5.09005022e+00 -4.79204386e-01
 -3.54242826e+00 -1.08394158e+00 -3.06199002e+00 -4.97591615e-01]",0
"[-7.3857617e+02  1.1078115e+02 -2.1788103e+01  6.3669801e+00
 -6.2773838e+00  9.3483143e+00 -1.0475123e+01  6.9342673e-01
 -1.4736104e+01 -1.2124067e+01 -1.8237850e+01 -1.0809306e+01
 -5.6264906e+00 -5.5654516e+00 -7.9391985e+00 -6.5633564e+00
 -5.7259059e+00 -5.8580785e+00 -7.5249128e+00 -4.3519654e+00
 -6.7196894e+00 -3.8841219e+00 -7.9737787e+00 -1.5094485e+00
 -6.9245543e+00 -3.0095677e+00 -7.4728451e+00 -1.4810288e+00
 -4.7979603e+00 -1.5756873e+00 -5.6650014e+00 -2.2119865e+00
 -4.0936961e+00 -2.0176163e+00 -4.7443871e+00 -1.4610462e-01
 -3.4685426e+00 -1.4783304e+00 -3.4087808e+00  1.2517563e-01]",0
"[-7.4207574e+02  1.0867528e+02 -2.1159605e+01  6.7286744e+00
 -6.9177933e+00  8.6035519e+00 -1.1558295e+01  6.4785922e-01
 -1.4806467e+01 -1.2741181e+01 -1.9094145e+01 -1.1825266e+01
 -5.8364730e+00 -5.1493983e+00 -6.8737779e+00 -6.2189121e+00
 -6.0989962e+00 -5.7527261e+00 -6.9791427e+00 -4.1277804e+00
 -7.4558578e+00 -4.6371121e+00 -8.4174318e+00 -1.3409996e+00
 -7.2851458e+00 -2.3967440e+00 -7.0961347e+00 -1.7995832e+00
 -4.7994127e+00 -1.1867748e+00 -5.4659967e+00 -2.5152047e+00
 -4.0201406e+00 -1.8741820e+00 -4.6909556e+00 -1.8211621e-01
 -3.4743273e+00 -5.2814394e-01 -2.7636855e+00  4.7404554e-02]",0
"[-7.39117981e+02  1.11797607e+02 -1.97543335e+01  7.24881458e+00
 -4.70864820e+00  9.75085545e+00 -1.16308508e+01  2.39053321e+00
 -1.24325495e+01 -1.10129595e+01 -1.82961884e+01 -1.09071369e+01
 -5.44630861e+00 -5.69478321e+00 -8.12041855e+00 -7.09121180e+00
 -6.21867657e+00 -4.97968864e+00 -5.95197535e+00 -3.51409936e+00
 -6.34803915e+00 -3.58138084e+00 -7.83838177e+00 -1.21178174e+00
 -6.72921562e+00 -2.92659163e+00 -7.81617975e+00 -1.75842583e+00
 -5.77667761e+00 -2.12191749e+00 -5.53825378e+00 -1.51722038e+00
 -3.92048526e+00 -2.75345039e+00 -4.73429728e+00 -6.61388099e-01
 -3.30531955e+00 -1.03403473e+00 -4.02998781e+00 -3.45224380e-01]",0
"[-7.4483221e+02  1.0855502e+02 -1.9345148e+01  8.6955509e+00
 -4.4820347e+00  8.9092770e+00 -1.0283618e+01  1.2114042e+00
 -1.4213981e+01 -1.0849846e+01 -1.7690289e+01 -1.1209933e+01
 -5.4871645e+00 -6.1147995e+00 -8.9498930e+00 -7.3855715e+00
 -5.6785030e+00 -4.4165931e+00 -6.8930178e+00 -4.3376908e+00
 -7.2547398e+00 -3.6478128e+00 -8.1218128e+00 -1.4902076e+00
 -6.0411620e+00 -1.9841585e+00 -7.1194410e+00 -1.8673664e+00
 -4.4100237e+00 -8.5527897e-01 -5.6149516e+00 -2.8173437e+00
 -4.6774392e+00 -2.0236073e+00 -4.0931549e+00 -5.7646948e-01
 -4.0420752e+00 -1.3169235e+00 -4.0654101e+00 -9.0840918e-01]",0
"[-7.3489484e+02  1.1192594e+02 -2.3829300e+01  7.1765728e+00
 -6.1255050e+00  7.2861328e+00 -1.0758740e+01  2.3330543e+00
 -1.4015696e+01 -1.2177064e+01 -1.8319225e+01 -1.0922502e+01
 -5.4374938e+00 -5.4196281e+00 -7.4003410e+00 -7.4530640e+00
 -6.5269775e+00 -4.0666590e+00 -6.0787802e+00 -3.6534543e+00
 -6.0152888e+00 -3.6253307e+00 -7.6937714e+00 -1.1745492e+00
 -6.6794357e+00 -2.2334390e+00 -6.8771706e+00 -8.3925420e-01
 -5.3246593e+00 -2.0573323e+00 -4.5486879e+00 -1.3070176e+00
 -4.1333718e+00 -2.0763202e+00 -4.1896214e+00 -1.4597288e-01
 -3.9719961e+00 -1.4489048e+00 -3.3937340e+00  2.0826584e-02]",0
"[-7.40607666e+02  1.08840744e+02 -2.09642239e+01  7.07486153e+00
 -6.48718309e+00  9.57594299e+00 -1.10600815e+01  1.87640822e+00
 -1.31479406e+01 -1.17856750e+01 -1.87818336e+01 -1.02320175e+01
 -6.28646803e+00 -6.55326319e+00 -8.07565880e+00 -7.19924402e+00
 -6.18064499e+00 -5.22267008e+00 -6.33844423e+00 -3.85695052e+00
 -6.27929258e+00 -2.59895396e+00 -6.80248022e+00 -1.12678862e+00
 -6.85920811e+00 -2.29212260e+00 -7.17158318e+00 -2.32886863e+00
 -4.34321213e+00 -8.04791510e-01 -5.68129730e+00 -2.02529788e+00
 -4.68179798e+00 -2.20904970e+00 -3.59068704e+00  2.14173526e-01
 -3.20686364e+00 -1.07318866e+00 -3.42298245e+00 -4.10713762e-01]",0
"[-7.43578369e+02  1.10504814e+02 -2.00423679e+01  6.58930588e+00
 -5.14409399e+00  8.07562351e+00 -1.11723499e+01  1.15416658e+00
 -1.32546244e+01 -1.01631746e+01 -1.74860764e+01 -9.77067947e+00
 -5.30139637e+00 -5.03073406e+00 -6.60244226e+00 -6.19727707e+00
 -5.31156921e+00 -4.64381313e+00 -6.18994427e+00 -3.29819489e+00
 -6.34906864e+00 -3.56073308e+00 -8.11552715e+00 -1.05162132e+00
 -6.37145519e+00 -2.20661902e+00 -7.94322968e+00 -2.44438004e+00
 -4.80754948e+00 -1.43974113e+00 -4.67785931e+00 -1.79227614e+00
 -4.82471180e+00 -2.19350100e+00 -4.79584122e+00 -1.00729513e+00
 -3.20782995e+00 -1.13772106e+00 -3.77507329e+00  1.40129328e-01]",0
"[-7.37418579e+02  1.12004265e+02 -1.92306614e+01  8.64572716e+00
 -6.32612419e+00  1.00765657e+01 -8.35919571e+00  4.52522802e+00
 -1.17799311e+01 -1.08317251e+01 -1.78071461e+01 -9.76914024e+00
 -4.07530880e+00 -3.98424697e+00 -6.30270147e+00 -6.70957708e+00
 -5.71008682e+00 -4.66438150e+00 -7.04904699e+00 -3.35609794e+00
 -5.80981874e+00 -3.15348387e+00 -6.83671713e+00 -9.69627127e-02
 -5.94571447e+00 -2.14977932e+00 -7.33980656e+00 -1.64751410e+00
 -4.79216051e+00 -2.04297042e+00 -5.44537544e+00 -2.26494360e+00
 -4.71761703e+00 -2.53562188e+00 -4.90083838e+00 -1.45557725e+00
 -3.75305986e+00 -1.22734821e+00 -3.92358780e+00 -7.68960118e-01]",0
"[-7.40855591e+02  1.09233025e+02 -2.23080978e+01  5.90226650e+00
 -6.47789812e+00  8.84159946e+00 -1.04642715e+01  1.68202019e+00
 -1.35382385e+01 -1.21887293e+01 -1.96815128e+01 -1.13476095e+01
 -5.59669781e+00 -5.05389214e+00 -7.38680029e+00 -7.75831699e+00
 -6.74704361e+00 -6.87731171e+00 -7.63703394e+00 -2.70038033e+00
 -5.99346781e+00 -3.84510326e+00 -8.19616795e+00 -9.46336865e-01
 -6.10282898e+00 -2.04091120e+00 -6.90510798e+00 -1.80732310e+00
 -4.71305466e+00 -1.17139816e+00 -5.15085983e+00 -1.83568621e+00
 -4.14368057e+00 -1.83572984e+00 -4.28127193e+00 -5.25188208e-01
 -3.50641322e+00 -1.54628372e+00 -3.14722705e+00  1.62165061e-01]",0
"[-7.3788293e+02  1.0698142e+02 -1.9478546e+01  1.0012295e+01
 -1.0575952e+01  1.2683529e+01 -1.1028769e+01 -1.1689439e+00
 -1.0271115e+01 -1.4355710e+01 -1.8651148e+01 -8.7895679e+00
 -8.3114309e+00 -5.1506648e+00 -9.2337523e+00 -7.1733265e+00
 -5.2848868e+00 -7.3735914e+00 -6.6131768e+00 -4.3204169e+00
 -7.4881144e+00 -3.4540150e+00 -7.8396177e+00  3.1947318e-01
 -7.9278107e+00 -2.9582887e+00 -7.5039377e+00 -3.3684840e+00
 -4.1614356e+00 -2.6749182e+00 -6.9147649e+00 -1.3256058e+00
 -5.9244189e+00 -2.0780275e+00 -4.6777449e+00 -1.6977220e+00
 -2.5680883e+00 -2.3672130e+00 -3.6070728e+00 -1.9265631e-01]",0
"[-7.2464478e+02  1.0332136e+02 -2.1779051e+01  1.5489672e+01
 -1.7399868e+01  1.8186024e+01 -1.0361127e+01 -3.8734765e+00
 -6.1180463e+00 -1.8145195e+01 -1.8835859e+01 -7.8959370e+00
 -1.1629829e+01 -2.4492037e+00 -8.4179440e+00 -8.4596682e+00
 -3.4796922e+00 -9.9677429e+00 -6.7925768e+00 -3.1184924e+00
 -7.5189505e+00 -2.3925235e+00 -8.5888872e+00 -1.0572983e+00
 -6.5774503e+00 -2.1075437e+00 -7.5102625e+00 -2.1539130e+00
 -5.2012734e+00 -3.3437574e+00 -4.5807767e+00 -2.5912941e+00
 -4.8544822e+00 -2.4332392e+00 -6.8731165e+00 -6.9082612e-01
 -3.4469993e+00 -5.6988752e-01 -4.1152482e+00 -8.4501922e-01]",0
"[-7.2953168e+02  1.0015058e+02 -2.1727489e+01  1.3475354e+01
 -1.7301743e+01  1.5716231e+01 -1.3149497e+01 -2.3466868e+00
 -9.0885658e+00 -1.7152075e+01 -1.6513863e+01 -8.5233774e+00
 -1.1100966e+01 -1.8754503e+00 -1.0440013e+01 -8.2895088e+00
 -1.5217241e+00 -1.1016516e+01 -3.6963351e+00 -3.9496763e+00
 -1.0492225e+01  9.6193308e-01 -1.0841260e+01 -5.8117311e-02
 -4.7823644e+00 -4.8962646e+00 -5.4100947e+00 -3.5960181e+00
 -4.0085683e+00 -1.4163650e+00 -6.4973655e+00  1.9495249e-01
 -6.0690632e+00 -2.0995829e+00 -3.9265790e+00 -1.6921101e+00
 -2.1537204e+00 -1.0619277e+00 -4.6552730e+00  1.1036799e+00]",0
"[-7.28318420e+02  1.00782135e+02 -2.12026634e+01  1.68985195e+01
 -1.70225487e+01  1.78328457e+01 -9.69509792e+00 -6.11384249e+00
 -4.76453543e+00 -1.63768330e+01 -2.00337162e+01 -5.21338272e+00
 -1.30061178e+01 -1.97401464e+00 -6.55487394e+00 -1.14401550e+01
 -9.09382641e-01 -8.15612221e+00 -6.68943548e+00 -1.18924403e+00
 -1.11594067e+01 -1.73238051e+00 -7.45212746e+00 -3.69500756e+00
 -3.85794687e+00 -5.41716957e+00 -6.61752653e+00 -1.03970599e+00
 -7.46796083e+00  5.37031114e-01 -6.38838434e+00 -2.19391298e+00
 -3.63643813e+00 -3.11474156e+00 -3.66265893e+00 -1.41227508e+00
 -4.35689449e+00 -6.92282856e-01 -4.45040751e+00 -7.92600870e-01]",0
"[-7.4086200e+02  1.0873515e+02 -2.2590530e+01  4.9901791e+00
 -5.7309856e+00  9.9341793e+00 -1.1509250e+01  8.0797833e-01
 -1.3486648e+01 -1.1601606e+01 -1.9747663e+01 -1.1521889e+01
 -5.5050125e+00 -5.4274526e+00 -7.6742573e+00 -7.0145588e+00
 -5.7780957e+00 -6.2800918e+00 -7.5349126e+00 -3.5801756e+00
 -6.6751862e+00 -3.9033458e+00 -7.8977561e+00 -1.1042285e+00
 -6.3976965e+00 -2.5582471e+00 -7.5127492e+00 -1.5064235e+00
 -4.9833255e+00 -1.6557528e+00 -5.4480162e+00 -1.7130634e+00
 -5.0294924e+00 -2.4690864e+00 -3.7679436e+00 -7.6969999e-01
 -4.2727590e+00 -1.0633116e+00 -2.8215015e+00  6.7948498e-02]",0
"[-734.88684     105.89873     -17.421755     14.199653    -10.603485
   14.8667555   -11.384158     -0.88790244   -8.106283    -14.571306
  -18.17869      -8.99921      -9.455058     -3.5727606    -7.9826345
   -8.997531     -3.5976858    -5.4283056    -6.9069796    -2.5740333
   -7.519701     -3.7391663    -7.5041285    -1.499683     -6.3721194
   -3.7006626    -7.4886417    -2.732373     -5.9874907    -2.0411813
   -5.956692     -1.4693098    -5.48378      -2.7888076    -5.1563716
   -1.7246962    -3.747589     -1.6090214    -3.6175737    -0.7751285 ]",0
"[-7.29341797e+02  1.05697830e+02 -2.14059849e+01  1.11856213e+01
 -1.34465961e+01  1.55103168e+01 -1.23241415e+01 -8.13389480e-01
 -9.35375500e+00 -1.53699169e+01 -1.61245556e+01 -9.34771919e+00
 -8.40909672e+00 -3.23284316e+00 -9.85135269e+00 -6.77001524e+00
 -4.59912825e+00 -7.77517653e+00 -5.44297409e+00 -6.04354668e+00
 -6.67792463e+00 -2.35526252e+00 -1.05345421e+01  2.13083863e-01
 -7.32019091e+00 -3.91455960e+00 -5.68564272e+00 -2.98179889e+00
 -4.67177105e+00 -1.89551926e+00 -5.76047659e+00 -1.15716136e+00
 -5.67708206e+00 -1.86672330e+00 -4.60462046e+00 -1.00586951e+00
 -2.91420603e+00 -1.69107974e+00 -3.77550745e+00  1.11046411e-01]",0
"[-7.26910522e+02  1.03612526e+02 -2.18899250e+01  1.16697197e+01
 -1.62788067e+01  1.74416695e+01 -1.26156998e+01 -2.32691497e-01
 -6.81317282e+00 -1.79948044e+01 -1.63957500e+01 -8.64301491e+00
 -9.43869877e+00 -7.70144761e-01 -8.82439804e+00 -7.51947069e+00
 -2.37179971e+00 -9.39741230e+00 -4.09232044e+00 -1.94220614e+00
 -8.09819889e+00 -8.88484359e-01 -1.00251780e+01 -5.32469273e-01
 -5.18656015e+00 -4.04665661e+00 -5.95446825e+00 -2.39405847e+00
 -4.68643808e+00 -1.09908509e+00 -6.52591801e+00 -1.57699323e+00
 -4.49874687e+00 -2.17750192e+00 -4.55296707e+00  4.15581107e-01
 -4.38118887e+00 -1.31048405e+00 -3.26467896e+00 -2.53925741e-01]",0
"[-7.3104407e+02  1.0646215e+02 -2.3052107e+01  9.1682434e+00
 -1.1024262e+01  1.1313689e+01 -1.2463953e+01  1.5076734e+00
 -1.4112993e+01 -1.2916551e+01 -1.4364826e+01 -8.3165684e+00
 -5.9191146e+00 -4.1628456e+00 -7.4999914e+00 -6.4815283e+00
 -2.4900222e+00 -7.0113268e+00 -5.1035194e+00 -2.7068691e+00
 -7.7941837e+00 -1.5338634e+00 -8.6145830e+00 -8.7003404e-01
 -6.5034509e+00 -2.4326041e+00 -6.3233376e+00 -2.9812517e+00
 -3.9044299e+00 -8.6520946e-01 -5.2054391e+00 -1.7526751e+00
 -4.7922373e+00 -1.6790686e+00 -4.8586631e+00 -5.8648688e-01
 -3.7527981e+00 -1.5644133e+00 -4.0817828e+00 -5.3112584e-01]",0
"[-7.3461328e+02  1.0293734e+02 -2.0241236e+01  9.7596712e+00
 -1.4704291e+01  1.4814051e+01 -1.4757187e+01 -1.1108148e+00
 -1.1211260e+01 -1.7422295e+01 -1.2573806e+01 -1.0080130e+01
 -8.4297791e+00 -3.6501488e-01 -9.6114550e+00 -5.6085687e+00
 -3.3263335e+00 -8.8274527e+00 -2.1937127e+00 -5.0548301e+00
 -7.4319000e+00 -9.6172446e-01 -1.1709471e+01  1.4128758e+00
 -8.9634466e+00 -4.1400938e+00 -4.8054657e+00 -5.6919870e+00
 -2.5215890e+00 -2.0152507e+00 -5.8618650e+00  4.6673220e-02
 -6.6009669e+00 -1.7320017e+00 -4.9229107e+00 -1.2859223e+00
 -3.6052701e+00 -2.2213943e+00 -3.8408768e+00 -3.6651636e-03]",0
"[-7.3090869e+02  1.0448937e+02 -1.7919722e+01  1.3260147e+01
 -1.5984973e+01  1.5437637e+01 -1.4797870e+01 -2.5344501e+00
 -8.2039089e+00 -1.7635115e+01 -1.4124109e+01 -9.0092478e+00
 -1.1031979e+01  2.3023298e-01 -1.1351587e+01 -7.6484895e+00
 -5.3425705e-01 -1.1140401e+01 -2.1303072e+00 -4.3579631e+00
 -1.0665563e+01  1.0032308e+00 -1.3558157e+01 -5.7756633e-01
 -6.3262415e+00 -6.6913924e+00 -4.1923013e+00 -4.2734394e+00
 -4.5077281e+00  4.2280224e-01 -7.4503245e+00 -1.6223581e-01
 -4.4942794e+00 -2.0848870e+00 -3.6867161e+00 -1.8822253e+00
 -2.3130457e+00 -5.9044975e-01 -4.2627473e+00  1.4713717e+00]",0
"[-7.30385437e+02  1.01068382e+02 -1.84885845e+01  1.45388250e+01
 -1.93210297e+01  1.96843338e+01 -1.48446608e+01 -5.00341177e+00
 -5.75286961e+00 -2.09846344e+01 -1.32216406e+01 -7.86376810e+00
 -1.38697004e+01  1.18758345e+00 -1.26832905e+01 -8.55498600e+00
 -2.80070025e-02 -9.38201618e+00 -2.42975092e+00 -2.94754934e+00
 -1.02757826e+01  1.20156407e+00 -9.29935551e+00 -2.29927158e+00
 -4.91949606e+00 -3.91551781e+00 -6.40902948e+00 -1.35485399e+00
 -6.09171200e+00 -5.83111405e-01 -5.25620890e+00 -2.97589183e+00
 -3.25195098e+00 -2.60540891e+00 -5.58048010e+00  1.24462795e+00
 -5.91154671e+00 -3.20735008e-01 -2.62916803e+00 -2.13596249e+00]",0
"[-7.2861768e+02  1.0499371e+02 -2.2365227e+01  1.2212611e+01
 -1.4107840e+01  1.5235042e+01 -1.1379476e+01 -1.3250215e+00
 -9.0952139e+00 -1.4320035e+01 -1.6747568e+01 -8.3866653e+00
 -1.0689977e+01 -5.0406871e+00 -8.5688601e+00 -9.6093979e+00
 -2.7524686e+00 -8.2130499e+00 -8.3272781e+00 -3.2626705e+00
 -9.5686989e+00 -3.0314779e+00 -9.7677794e+00 -3.0752301e+00
 -6.5046654e+00 -2.2490644e+00 -8.1868267e+00 -2.3227656e+00
 -5.1005449e+00 -2.7723837e+00 -3.4690495e+00 -2.0872090e+00
 -5.2275887e+00 -1.9064525e+00 -6.2577333e+00  1.6785008e-01
 -4.7630515e+00 -1.5095612e+00 -2.3266845e+00 -7.8801572e-01]",0
"[-7.33506409e+02  1.05817375e+02 -2.31548939e+01  7.61905146e+00
 -1.33040953e+01  1.14381495e+01 -1.36622486e+01 -2.27486277e+00
 -1.16795826e+01 -1.49967957e+01 -1.62951546e+01 -8.43996143e+00
 -9.08918095e+00 -4.03743219e+00 -7.11259365e+00 -7.52245760e+00
 -3.69003367e+00 -6.12139416e+00 -6.90419102e+00 -2.27514243e+00
 -7.59613895e+00 -3.61748314e+00 -7.08761120e+00 -2.62688899e+00
 -6.31393814e+00 -2.12692499e+00 -8.74391747e+00 -1.35954833e+00
 -4.11750937e+00 -1.05002177e+00 -4.48124838e+00 -2.04168367e+00
 -4.07901144e+00 -1.82325757e+00 -4.38923025e+00 -1.36875629e-01
 -3.25266528e+00 -1.90561736e+00 -3.29598975e+00  7.05711842e-01]",0
"[-7.27127747e+02  1.15353966e+02 -2.34596691e+01  8.45104980e+00
 -8.70198822e+00  1.00150928e+01 -1.08348379e+01 -6.37426853e-01
 -1.28542776e+01 -1.29701433e+01 -1.67560539e+01 -9.36289501e+00
 -5.65080166e+00 -4.76706123e+00 -8.63694286e+00 -6.11541891e+00
 -5.04153490e+00 -6.12916660e+00 -6.50616741e+00 -3.28825879e+00
 -6.61528301e+00 -3.53903651e+00 -8.66380119e+00 -1.86898506e+00
 -7.70798731e+00 -3.15107632e+00 -7.95799923e+00 -2.54552031e+00
 -5.09701395e+00 -2.69162416e+00 -6.10803175e+00 -2.29479814e+00
 -4.79214287e+00 -1.78984249e+00 -5.08232307e+00 -6.50584280e-01
 -4.18355513e+00 -2.67889142e+00 -2.81299138e+00 -4.89922017e-01]",0
"[-7.4104169e+02  1.0847092e+02 -2.3067440e+01  5.8410563e+00
 -6.0238056e+00  9.7169466e+00 -1.0550246e+01  1.9392160e+00
 -1.3171047e+01 -1.1282429e+01 -1.7537828e+01 -9.2786303e+00
 -5.1645303e+00 -5.3049402e+00 -6.9739141e+00 -5.7002931e+00
 -4.6426511e+00 -3.7395728e+00 -5.5186734e+00 -2.7833302e+00
 -6.1368155e+00 -3.1405284e+00 -6.4904819e+00 -5.9583824e-02
 -6.4527450e+00 -2.5959377e+00 -7.6353936e+00 -1.0868454e+00
 -4.7287245e+00 -1.5313594e+00 -4.8659873e+00 -9.4704980e-01
 -3.4048028e+00 -1.3946198e+00 -4.3777790e+00 -5.7215875e-01
 -3.7311997e+00 -1.0848302e+00 -3.6352746e+00  3.1086731e-01]",0
"[-7.3219775e+02  1.0651558e+02 -2.1684191e+01  9.5813599e+00
 -1.3536609e+01  1.3589819e+01 -1.5052068e+01 -3.1261001e+00
 -9.1693707e+00 -1.7464571e+01 -1.4069246e+01 -9.2184439e+00
 -1.0489845e+01 -6.3836062e-01 -1.0482379e+01 -6.5731397e+00
 -1.0625919e+00 -8.9772253e+00 -3.0942261e+00 -3.9291589e+00
 -9.6365910e+00 -7.5371876e-02 -9.9639187e+00 -7.0876545e-01
 -6.0016494e+00 -5.0668731e+00 -4.6089492e+00 -3.4676676e+00
 -5.4616032e+00  7.6534587e-01 -7.7882915e+00 -1.0648360e+00
 -4.2025156e+00 -3.3840780e+00 -3.3055727e+00 -1.7210296e+00
 -4.2318726e+00 -1.4182689e+00 -5.3423247e+00  8.5193259e-01]",0
"[-7.4498352e+02  1.0974048e+02 -1.9500879e+01  5.2211061e+00
 -7.0059595e+00  9.2973824e+00 -1.1136322e+01  4.6186529e-02
 -1.2759692e+01 -1.1080245e+01 -1.6750322e+01 -9.7703762e+00
 -6.1501822e+00 -5.7560067e+00 -7.4953713e+00 -6.4923739e+00
 -4.7516193e+00 -4.1337762e+00 -6.3033028e+00 -3.7038479e+00
 -6.9888515e+00 -3.6445649e+00 -7.2774329e+00 -9.5200026e-01
 -7.5418329e+00 -3.2212951e+00 -7.6528411e+00 -2.1336854e+00
 -4.5140529e+00 -1.3481405e+00 -4.7609839e+00 -1.2624809e+00
 -4.5037837e+00 -2.0449495e+00 -4.6701493e+00 -4.7992548e-01
 -3.0315773e+00 -9.7508681e-01 -3.1629386e+00  7.4008189e-02]",0
